"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
1,3123,1000,2,"poisson","fixed",0.000205106367300675,10,0.00205106367300675,2.05106367300675,0.01,2000,0.5,1,0,0,NA,4.693,9,0,1,NA,0,0,1,1,0,1
1,3123,1000,2,"poisson","linesearch",0.000205106367300675,10,0.00205106367300675,2.05106367300675,0.01,2000,0.5,1,7,0,NA,14.907,73,1,0,0.00911101746746158,2,2,0,0,0,2
1,3123,1000,2,"poisson","fixed",0.000205106367300675,5,0.00102553183650337,1.02553183650337,0.01,2000,0.5,1,0,0,NA,52.136,2000,0,0,869.751543821899,0,0,1,1,0,3
1,3123,1000,2,"poisson","linesearch",0.000205106367300675,5,0.00102553183650337,1.02553183650337,0.01,2000,0.5,1,7,0,NA,12.607,73,1,0,0.00911101746746158,1,1,0,0,0,4
1,3123,1000,2,"poisson","fixed",0.000205106367300675,1,0.000205106367300675,0.205106367300675,0.01,2000,0.5,1,0,0,NA,8.477,186,1,0,0.00965585980214496,0,0,1,1,0,5
1,3123,1000,2,"poisson","linesearch",0.000205106367300675,1,0.000205106367300675,0.205106367300675,0.01,2000,0.5,1,7,0,NA,20.657,186,1,0,0.00965585980214496,0,0,1,0,0,6
1,3123,1000,2,"poisson","fixed",0.000205106367300675,0.2,4.10212734601349e-05,0.0410212734601349,0.01,2000,0.5,1,0,0,NA,26.075,939,1,0,0.00995257246904404,0,0,1,1,0,7
1,3123,1000,2,"poisson","linesearch",0.000205106367300675,0.2,4.10212734601349e-05,0.0410212734601349,0.01,2000,0.5,1,7,0,NA,86.503,939,1,0,0.00995257246904404,0,0,1,0,0,8
2,4123,1000,2,"poisson","fixed",0.000205458561602224,10,0.00205458561602224,2.05458561602224,0.01,2000,0.5,1,0,0,NA,4.734,10,0,1,NA,0,0,1,1,0,9
2,4123,1000,2,"poisson","linesearch",0.000205458561602224,10,0.00205458561602224,2.05458561602224,0.01,2000,0.5,1,7,0,NA,14.332,70,1,0,0.00917545542984488,2,2,0,0,0,10
2,4123,1000,2,"poisson","fixed",0.000205458561602224,5,0.00102729280801112,1.02729280801112,0.01,2000,0.5,1,0,0,NA,51.535,2000,0,0,881.823945772411,0,0,1,1,0,11
2,4123,1000,2,"poisson","linesearch",0.000205458561602224,5,0.00102729280801112,1.02729280801112,0.01,2000,0.5,1,7,0,NA,12.078,70,1,0,0.00917545542984488,1,1,0,0,0,12
2,4123,1000,2,"poisson","fixed",0.000205458561602224,1,0.000205458561602224,0.205458561602224,0.01,2000,0.5,1,0,0,NA,8.42099999999999,178,1,0,0.00989129697635915,0,0,1,1,0,13
2,4123,1000,2,"poisson","linesearch",0.000205458561602224,1,0.000205458561602224,0.205458561602224,0.01,2000,0.5,1,7,0,NA,19.624,178,1,0,0.00989129697635915,0,0,1,0,0,14
2,4123,1000,2,"poisson","fixed",0.000205458561602224,0.2,4.10917123204447e-05,0.0410917123204447,0.01,2000,0.5,1,0,0,NA,26.022,901,1,0,0.00998672396455902,0,0,1,1,0,15
2,4123,1000,2,"poisson","linesearch",0.000205458561602224,0.2,4.10917123204447e-05,0.0410917123204447,0.01,2000,0.5,1,7,0,NA,81.919,901,1,0,0.00998672396455902,0,0,1,0,0,16
3,5123,1000,2,"poisson","fixed",0.000215349862128937,10,0.00215349862128937,2.15349862128937,0.01,2000,0.5,1,0,0,NA,4.639,9,0,1,NA,0,0,1,1,0,17
3,5123,1000,2,"poisson","linesearch",0.000215349862128937,10,0.00215349862128937,2.15349862128937,0.01,2000,0.5,1,7,0,NA,14.204,70,1,0,0.00913730334725085,2,2,0,0,0,18
3,5123,1000,2,"poisson","fixed",0.000215349862128937,5,0.00107674931064468,1.07674931064468,0.01,2000,0.5,1,0,0,NA,51.377,2000,0,0,1625.48840657714,0,0,1,1,0,19
3,5123,1000,2,"poisson","linesearch",0.000215349862128937,5,0.00107674931064468,1.07674931064468,0.01,2000,0.5,1,7,0,NA,11.919,70,1,0,0.00913730334725085,1,1,0,0,0,20
3,5123,1000,2,"poisson","fixed",0.000215349862128937,1,0.000215349862128937,0.215349862128937,0.01,2000,0.5,1,0,0,NA,8.25399999999999,178,1,0,0.00968593278045454,0,0,1,1,0,21
3,5123,1000,2,"poisson","linesearch",0.000215349862128937,1,0.000215349862128937,0.215349862128937,0.01,2000,0.5,1,7,0,NA,19.24,178,1,0,0.00968593278045454,0,0,1,0,0,22
3,5123,1000,2,"poisson","fixed",0.000215349862128937,0.2,4.30699724257873e-05,0.0430699724257873,0.01,2000,0.5,1,0,0,NA,25.527,898,1,0,0.00995577863321087,0,0,1,1,0,23
3,5123,1000,2,"poisson","linesearch",0.000215349862128937,0.2,4.30699724257873e-05,0.0430699724257873,0.01,2000,0.5,1,7,0,NA,86.939,898,1,0,0.00995577863321087,0,0,1,0,0,24
4,6123,1000,2,"poisson","fixed",0.000206943311937887,10,0.00206943311937887,2.06943311937887,0.01,2000,0.5,1,0,0,NA,4.749,10,0,1,NA,0,0,1,1,0,25
4,6123,1000,2,"poisson","linesearch",0.000206943311937887,10,0.00206943311937887,2.06943311937887,0.01,2000,0.5,1,7,0,NA,14.713,73,1,0,0.00992254404748891,2,2,0,0,0,26
4,6123,1000,2,"poisson","fixed",0.000206943311937887,5,0.00103471655968943,1.03471655968943,0.01,2000,0.5,1,0,0,NA,51.293,2000,0,0,945.158229413978,0,0,1,1,0,27
4,6123,1000,2,"poisson","linesearch",0.000206943311937887,5,0.00103471655968943,1.03471655968943,0.01,2000,0.5,1,7,0,NA,13.158,73,1,0,0.00992254404748891,1,1,0,0,0,28
4,6123,1000,2,"poisson","fixed",0.000206943311937887,1,0.000206943311937887,0.206943311937887,0.01,2000,0.5,1,0,0,NA,8.46899999999999,187,1,0,0.00995056296724464,0,0,1,1,0,29
4,6123,1000,2,"poisson","linesearch",0.000206943311937887,1,0.000206943311937887,0.206943311937887,0.01,2000,0.5,1,7,0,NA,21.193,187,1,0,0.00995056296724464,0,0,1,0,0,30
4,6123,1000,2,"poisson","fixed",0.000206943311937887,0.2,4.13886623875773e-05,0.0413886623875773,0.01,2000,0.5,1,0,0,NA,25.654,947,1,0,0.00994432424730779,0,0,1,1,0,31
4,6123,1000,2,"poisson","linesearch",0.000206943311937887,0.2,4.13886623875773e-05,0.0413886623875773,0.01,2000,0.5,1,7,0,NA,97.123,947,1,0,0.00994432424730779,0,0,1,0,0,32
5,7123,1000,2,"poisson","fixed",0.000205289153455704,10,0.00205289153455704,2.05289153455704,0.01,2000,0.5,1,0,0,NA,4.666,10,0,1,NA,0,0,1,1,0,33
