"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
4,6123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.714,378,1,0,0.00984392648267868,0,0,1,1,0,31
4,6123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,35.56,378,1,0,0.00984392648267868,0,0,1,0,0,32
5,7123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.633,13,0,1,NA,0,0,1,1,0,33
5,7123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.401,57,1,0,0.00996938460373964,3,3,0,0,0,34
5,7123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.518,17,0,1,NA,0,0,1,1,0,35
5,7123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.078,57,1,0,0.00996938460373964,2,2,0,0,0,36
5,7123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.213,73,1,0,0.00895538252745798,0,0,1,1,0,37
5,7123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,7.916,73,1,0,0.00895538252745798,0,0,1,0,0,38
5,7123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.672,374,1,0,0.00978820636257471,0,0,1,1,0,39
5,7123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,27.609,374,1,0,0.00978820636257471,0,0,1,0,0,40
6,8123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.64,13,0,1,NA,0,0,1,1,0,41
6,8123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.98,59,1,0,0.00882919553315248,3,3,0,0,0,42
6,8123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.531,17,0,1,NA,0,0,1,1,0,43
6,8123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.498,59,1,0,0.00882919553315248,2,2,0,0,0,44
6,8123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.283,74,1,0,0.00943206332994395,0,0,1,1,0,45
6,8123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,9.087,74,1,0,0.00943206332994395,0,0,1,0,0,46
6,8123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.437,381,1,0,0.00982833354432944,0,0,1,1,0,47
6,8123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,33.896,381,1,0,0.00982833354432944,0,0,1,0,0,48
7,9123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.633,13,0,1,NA,0,0,1,1,0,49
7,9123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.324,59,1,0,0.00872403589356431,3,3,0,0,0,50
7,9123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.56,17,0,1,NA,0,0,1,1,0,51
7,9123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.719,59,1,0,0.00872403589356431,2,2,0,0,0,52
7,9123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.406,74,1,0,0.00939090012998377,0,0,1,1,0,53
7,9123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.903,74,1,0,0.00939090012998377,0,0,1,0,0,54
7,9123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.401,381,1,0,0.0099481393910663,0,0,1,1,0,55
7,9123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,31.715,381,1,0,0.0099481393910663,0,0,1,0,0,56
8,10123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.64,13,0,1,NA,0,0,1,1,0,57
8,10123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.023,58,1,0,0.00902163866504424,3,3,0,0,0,58
8,10123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.513,17,0,1,NA,0,0,1,1,0,59
8,10123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.673,58,1,0,0.00902163866504424,2,2,0,0,0,60
8,10123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.40000000000001,73,1,0,0.00938618732464258,0,0,1,1,0,61
8,10123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.91,73,1,0,0.00938618732464258,0,0,1,0,0,62
8,10123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.834,376,1,0,0.00982917263012195,0,0,1,1,0,63
8,10123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,28.871,376,1,0,0.00982917263012195,0,0,1,0,0,64
9,11123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.614,13,0,1,NA,0,0,1,1,0,65
9,11123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.35,59,1,0,0.00952003034474058,3,3,0,0,0,66
9,11123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.592,17,0,1,NA,0,0,1,1,0,67
9,11123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.838,59,1,0,0.00952003034474058,2,2,0,0,0,68
9,11123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.36,75,1,0,0.00908985573233412,0,0,1,1,0,69
9,11123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.81,75,1,0,0.00908985573233412,0,0,1,0,0,70
9,11123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.482,384,1,0,0.00998343105845229,0,0,1,1,0,71
9,11123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,31.417,384,1,0,0.00998343105845229,0,0,1,0,0,72
10,12123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.596,12,0,1,Inf,0,0,1,1,0,73
10,12123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.457,59,1,0,0.00911069481096689,3,3,0,0,0,74
10,12123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.536,17,0,1,NA,0,0,1,1,0,75
10,12123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.997,59,1,0,0.00911069481096689,2,2,0,0,0,76
10,12123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.304,74,1,0,0.00979703922939137,0,0,1,1,0,77
10,12123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.905,74,1,0,0.00979703922939137,0,0,1,0,0,78
10,12123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.396,383,1,0,0.00990197253775416,0,0,1,1,0,79
10,12123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,35.534,383,1,0,0.00990197253775416,0,0,1,0,0,80
11,13123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.639,13,0,1,NA,0,0,1,1,0,81
11,13123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.372,59,1,0,0.00880100458054361,3,3,0,0,0,82
11,13123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.514,17,0,1,NA,0,0,1,1,0,83
11,13123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.698,59,1,0,0.00880100458054361,2,2,0,0,0,84
11,13123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.33600000000001,74,1,0,0.00947495436590284,0,0,1,1,0,85
11,13123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,9.293,74,1,0,0.00947495436590284,0,0,1,0,0,86
11,13123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.237,382,1,0,0.00981638416720282,0,0,1,1,0,87
11,13123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,31.782,382,1,0,0.00981638416720282,0,0,1,0,0,88
12,14123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.628,13,0,1,NA,0,0,1,1,0,89
12,14123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.84,58,1,0,0.0099488603463187,3,3,0,0,0,90
12,14123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.5,17,0,1,NA,0,0,1,1,0,91
12,14123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.311,58,1,0,0.0099488603463187,2,2,0,0,0,92
12,14123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.25,74,1,0,0.00921671288020004,0,0,1,1,0,93
12,14123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,9.117,74,1,0,0.00921671288020004,0,0,1,0,0,94
12,14123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.845,380,1,0,0.009902359565369,0,0,1,1,0,95
