"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
4,6123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,4490.678,278,1,0,0.00975382127490909,0,0,1,0,0,30
4,6123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,960.688999999998,1401,1,0,0.00994501808508319,0,0,1,1,0,31
4,6123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,21836.333,1401,1,0,0.00994501808508319,0,0,1,0,0,32
5,7123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1412.958,2000,0,0,1862.71340166589,0,0,1,1,0,33
5,7123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,7235.74,440,1,0,0.00984022370740312,4,4,0,0,0,34
5,7123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,364.638999999999,70,1,0,0.00969157685874611,0,0,1,1,0,35
5,7123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,6789.049,440,1,0,0.00984022370740312,3,3,0,0,0,36
5,7123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,453.974999999999,274,1,0,0.0097404280999496,0,0,1,1,0,37
5,7123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,4791.687,274,1,0,0.0097404280999496,0,0,1,0,0,38
5,7123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,981.27,1380,1,0,0.00999254915255188,0,0,1,1,0,39
5,7123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,22172.08,1380,1,0,0.00999254915255188,0,0,1,0,0,40
6,8123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1421.158,2000,0,0,1876.48322431742,0,0,1,1,0,41
6,8123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5222.218,419,1,0,0.00997340767575498,4,4,0,0,0,42
6,8123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,345.203,69,1,0,0.00975202564730615,0,0,1,1,0,43
6,8123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4700.088,419,1,0,0.00997340767575498,3,3,0,0,0,44
6,8123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,440.710000000001,261,1,0,0.00983910651815004,0,0,1,1,0,45
6,8123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2589.187,261,1,0,0.00983910651815004,0,0,1,0,0,46
6,8123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,948.462,1317,1,0,0.00994804725555571,0,0,1,1,0,47
6,8123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,12048.917,1317,1,0,0.00994804725555571,0,0,1,0,0,48
7,9123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1410.29,2000,0,0,1909.05655537765,0,0,1,1,0,49
7,9123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5255.702,419,1,0,0.00986226727673772,4,4,0,0,0,50
7,9123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,346.257,72,1,0,0.00942040419544876,0,0,1,1,0,51
7,9123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4672.091,419,1,0,0.00986226727673772,3,3,0,0,0,52
7,9123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,440.980000000001,261,1,0,0.00973315658741444,0,0,1,1,0,53
7,9123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2588.582,261,1,0,0.00973315658741444,0,0,1,0,0,54
7,9123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,943.915999999999,1315,1,0,0.009962693611277,0,0,1,1,0,55
7,9123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,12145.443,1315,1,0,0.009962693611277,0,0,1,0,0,56
8,10123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1523.759,2000,0,0,1863.45440689112,0,0,1,1,0,57
8,10123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,6397.599,434,1,0,0.00994163943774637,4,4,0,0,0,58
8,10123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,470.298000000001,70,1,0,0.00960495489851598,0,0,1,1,0,59
8,10123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5870.218,434,1,0,0.00994163943774637,3,3,0,0,0,60
8,10123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,552.771000000001,270,1,0,0.0099285663108401,0,0,1,1,0,61
8,10123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,3718.793,270,1,0,0.0099285663108401,0,0,1,0,0,62
8,10123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,1102.125,1363,1,0,0.00997466348152359,0,0,1,1,0,63
8,10123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,16331.018,1363,1,0,0.00997466348152359,0,0,1,0,0,64
9,11123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8.00000000000001,0.01,2000,0.5,1,0,0,NA,1418.407,2000,0,0,1909.40607203995,0,0,1,1,0,65
9,11123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8.00000000000001,0.01,2000,0.5,1,9,0,NA,5095.842,412,1,0,0.00996514967605477,4,4,0,0,0,66
9,11123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,344.116999999999,69,1,0,0.00993607411465369,0,0,1,1,0,67
9,11123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4586.514,412,1,0,0.00996514967605477,3,3,0,0,0,68
9,11123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.800000000000001,0.01,2000,0.5,1,0,0,NA,438.014999999999,257,1,0,0.00970977944901935,0,0,1,1,0,69
9,11123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.800000000000001,0.01,2000,0.5,1,9,0,NA,2502.949,257,1,0,0.00970977944901935,0,0,1,0,0,70
9,11123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,937.173999999999,1295,1,0,0.00994404174776164,0,0,1,1,0,71
