"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
4,6123,2000,2,"bernoulli","fixed",0.000400000000000003,10,0.00400000000000003,8.00000000000006,0.01,2000,0.5,1,0,0,NA,265.933,2000,0,0,929.179420462732,0,0,1,1,0,25
4,6123,2000,2,"bernoulli","linesearch",0.000400000000000003,10,0.00400000000000003,8.00000000000006,0.01,2000,0.5,1,8,0,NA,972.041,432,1,0,0.00993786821490844,4,4,0,0,0,26
4,6123,2000,2,"bernoulli","fixed",0.000400000000000003,5,0.00200000000000002,4.00000000000003,0.01,2000,0.5,1,0,0,NA,42.088,68,1,0,0.00984136994320717,0,0,1,1,0,27
4,6123,2000,2,"bernoulli","linesearch",0.000400000000000003,5,0.00200000000000002,4.00000000000003,0.01,2000,0.5,1,8,0,NA,857.354,432,1,0,0.00993786821490844,3,3,0,0,0,28
4,6123,2000,2,"bernoulli","fixed",0.000400000000000003,1,0.000400000000000003,0.800000000000006,0.01,2000,0.5,1,0,0,NA,64.596,269,1,0,0.00988468759953394,0,0,1,1,0,29
4,6123,2000,2,"bernoulli","linesearch",0.000400000000000003,1,0.000400000000000003,0.800000000000006,0.01,2000,0.5,1,8,0,NA,356.471,269,1,0,0.00988468759953394,0,0,1,0,0,30
4,6123,2000,2,"bernoulli","fixed",0.000400000000000003,0.2,8.00000000000006e-05,0.160000000000001,0.01,2000,0.5,1,0,0,NA,170.065,1356,1,0,0.0099760016646222,0,0,1,1,0,31
4,6123,2000,2,"bernoulli","linesearch",0.000400000000000003,0.2,8.00000000000006e-05,0.160000000000001,0.01,2000,0.5,1,8,0,NA,1636.424,1356,1,0,0.0099760016646222,0,0,1,0,0,32
5,7123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,256.781,2000,0,0,948.607507372647,0,0,1,1,0,33
5,7123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,897.58,420,1,0,0.00992834980425236,4,4,0,0,0,34
5,7123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,43.511,68,1,0,0.00961642399264523,0,0,1,1,0,35
5,7123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,788.213,420,1,0,0.00992834980425236,3,3,0,0,0,36
5,7123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,62.442,262,1,0,0.00973372856054261,0,0,1,1,0,37
5,7123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,308.099,262,1,0,0.00973372856054261,0,0,1,0,0,38
5,7123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,166.414,1318,1,0,0.00998791630856868,0,0,1,1,0,39
5,7123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1417.338,1318,1,0,0.00998791630856868,0,0,1,0,0,40
6,8123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,272.385,2000,0,0,965.3101096852,0,0,1,1,0,41
6,8123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,832.664,389,1,0,0.00993595553144516,4,4,0,0,0,42
6,8123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,43.8870000000002,67,1,0,0.00948141841659872,0,0,1,1,0,43
6,8123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,726.021,389,1,0,0.00993595553144516,3,3,0,0,0,44
6,8123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,60.76,242,1,0,0.00994052315561419,0,0,1,1,0,45
6,8123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,273.812,242,1,0,0.00994052315561419,0,0,1,0,0,46
6,8123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,156.404,1221,1,0,0.00999109665568362,0,0,1,1,0,47
6,8123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1307.08,1221,1,0,0.00999109665568362,0,0,1,0,0,48
7,9123,2000,2,"bernoulli","fixed",0.000400000000000003,10,0.00400000000000003,8.00000000000005,0.01,2000,0.5,1,0,0,NA,267.566,2000,0,0,949.712033392528,0,0,1,1,0,49
7,9123,2000,2,"bernoulli","linesearch",0.000400000000000003,10,0.00400000000000003,8.00000000000005,0.01,2000,0.5,1,8,0,NA,889.713,411,1,0,0.00989137557398592,4,4,0,0,0,50
7,9123,2000,2,"bernoulli","fixed",0.000400000000000003,5,0.00200000000000001,4.00000000000003,0.01,2000,0.5,1,0,0,NA,42.0429999999999,66,1,0,0.00970638673758406,0,0,1,1,0,51
7,9123,2000,2,"bernoulli","linesearch",0.000400000000000003,5,0.00200000000000001,4.00000000000003,0.01,2000,0.5,1,8,0,NA,779.015,411,1,0,0.00989137557398592,3,3,0,0,0,52
7,9123,2000,2,"bernoulli","fixed",0.000400000000000003,1,0.000400000000000003,0.800000000000005,0.01,2000,0.5,1,0,0,NA,60.7509999999997,256,1,0,0.00981957882000034,0,0,1,1,0,53
7,9123,2000,2,"bernoulli","linesearch",0.000400000000000003,1,0.000400000000000003,0.800000000000005,0.01,2000,0.5,1,8,0,NA,325.81,256,1,0,0.00981957882000034,0,0,1,0,0,54
7,9123,2000,2,"bernoulli","fixed",0.000400000000000003,0.2,8.00000000000005e-05,0.160000000000001,0.01,2000,0.5,1,0,0,NA,166.156,1289,1,0,0.0099902265513831,0,0,1,1,0,55
7,9123,2000,2,"bernoulli","linesearch",0.000400000000000003,0.2,8.00000000000005e-05,0.160000000000001,0.01,2000,0.5,1,8,0,NA,1523.227,1289,1,0,0.0099902265513831,0,0,1,0,0,56
8,10123,2000,2,"bernoulli","fixed",0.000400000000000001,10,0.00400000000000001,8.00000000000002,0.01,2000,0.5,1,0,0,NA,255.851,2000,0,0,935.316407235128,0,0,1,1,0,57
8,10123,2000,2,"bernoulli","linesearch",0.000400000000000001,10,0.00400000000000001,8.00000000000002,0.01,2000,0.5,1,8,0,NA,854.53,394,1,0,0.00986529698396144,4,4,0,0,0,58
8,10123,2000,2,"bernoulli","fixed",0.000400000000000001,5,0.00200000000000001,4.00000000000001,0.01,2000,0.5,1,0,0,NA,42.6799999999998,65,1,0,0.00980061115175512,0,0,1,1,0,59
8,10123,2000,2,"bernoulli","linesearch",0.000400000000000001,5,0.00200000000000001,4.00000000000001,0.01,2000,0.5,1,8,0,NA,762.868,394,1,0,0.00986529698396144,3,3,0,0,0,60
8,10123,2000,2,"bernoulli","fixed",0.000400000000000001,1,0.000400000000000001,0.800000000000002,0.01,2000,0.5,1,0,0,NA,60.5759999999998,245,1,0,0.00991100443003495,0,0,1,1,0,61
8,10123,2000,2,"bernoulli","linesearch",0.000400000000000001,1,0.000400000000000001,0.800000000000002,0.01,2000,0.5,1,8,0,NA,302.574,245,1,0,0.00991100443003495,0,0,1,0,0,62
8,10123,2000,2,"bernoulli","fixed",0.000400000000000001,0.2,8.00000000000003e-05,0.160000000000001,0.01,2000,0.5,1,0,0,NA,155.265,1236,1,0,0.00995392144776125,0,0,1,1,0,63
8,10123,2000,2,"bernoulli","linesearch",0.000400000000000001,0.2,8.00000000000003e-05,0.160000000000001,0.01,2000,0.5,1,8,0,NA,1391.428,1236,1,0,0.00995392144776125,0,0,1,0,0,64
9,11123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,268.608,2000,0,0,928.881296512005,0,0,1,1,0,65
9,11123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,885.73,409,1,0,0.00988014922865235,4,4,0,0,0,66
9,11123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,42.9000000000001,66,1,0,0.00996733059710003,0,0,1,1,0,67
9,11123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,781.952,409,1,0,0.00988014922865235,3,3,0,0,0,68
9,11123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,61.8679999999997,255,1,0,0.00973888627167693,0,0,1,1,0,69
9,11123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,302.224,255,1,0,0.00973888627167693,0,0,1,0,0,70
9,11123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,163.244,1283,1,0,0.00995915338239032,0,0,1,1,0,71
9,11123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1365.236,1283,1,0,0.00995915338239032,0,0,1,0,0,72
10,12123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,268.36,2000,0,0,936.860116964765,0,0,1,1,0,73
10,12123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,878.579,408,1,0,0.00983686077037232,4,4,0,0,0,74
10,12123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,44.229,66,1,0,0.00987318712457086,0,0,1,1,0,75
10,12123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,776.624,408,1,0,0.00983686077037232,3,3,0,0,0,76
10,12123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,60.2930000000001,254,1,0,0.00979750424613078,0,0,1,1,0,77
10,12123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,303.617,254,1,0,0.00979750424613078,0,0,1,0,0,78
10,12123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,160.691,1279,1,0,0.00997971637994144,0,0,1,1,0,79
10,12123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1358.366,1279,1,0,0.00997971637994144,0,0,1,0,0,80
11,13123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,272.921,2000,0,0,945.352727252286,0,0,1,1,0,81
11,13123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,925.474,418,1,0,0.00998108713950807,4,4,0,0,0,82
11,13123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,42.9270000000001,67,1,0,0.00984420847915957,0,0,1,1,0,83
11,13123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,817.101,418,1,0,0.00998108713950807,3,3,0,0,0,84
11,13123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,62.1489999999999,261,1,0,0.00971850064587776,0,0,1,1,0,85
11,13123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,344.192,261,1,0,0.00971850064587776,0,0,1,0,0,86
11,13123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,163.754,1313,1,0,0.00996034763319975,0,0,1,1,0,87
11,13123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1558.402,1313,1,0,0.00996034763319975,0,0,1,0,0,88
12,14123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,269.536,2000,0,0,955.429157711886,0,0,1,1,0,89
12,14123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,872.996,400,1,0,0.00986054804561751,4,4,0,0,0,90
12,14123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,44.396,66,1,0,0.00957233102685368,0,0,1,1,0,91
12,14123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,753.844,400,1,0,0.00986054804561751,3,3,0,0,0,92
12,14123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,61.4749999999999,249,1,0,0.00982895896969334,0,0,1,1,0,93
12,14123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,300.015,249,1,0,0.00982895896969334,0,0,1,0,0,94
12,14123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,164.775,1254,1,0,0.0099945845034701,0,0,1,1,0,95
12,14123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1378.373,1254,1,0,0.0099945845034701,0,0,1,0,0,96
13,15123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8.00000000000001,0.01,2000,0.5,1,0,0,NA,269.555,2000,0,0,933.339218422007,0,0,1,1,0,97
13,15123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8.00000000000001,0.01,2000,0.5,1,8,0,NA,840.415,396,1,0,0.00987456257101057,4,4,0,0,0,98
13,15123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,42.3039999999999,68,1,0,0.00980985413075952,0,0,1,1,0,99
13,15123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,729.387,396,1,0,0.00987456257101057,3,3,0,0,0,100
13,15123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.800000000000001,0.01,2000,0.5,1,0,0,NA,62.1500000000001,246,1,0,0.00999837978401352,0,0,1,1,0,101
13,15123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.800000000000001,0.01,2000,0.5,1,8,0,NA,269.878,246,1,0,0.00999837978401352,0,0,1,0,0,102
13,15123,2000,2,"bernoulli","fixed",4e-04,0.2,8.00000000000001e-05,0.16,0.01,2000,0.5,1,0,0,NA,162.768,1242,1,0,0.00997804973921691,0,0,1,1,0,103
13,15123,2000,2,"bernoulli","linesearch",4e-04,0.2,8.00000000000001e-05,0.16,0.01,2000,0.5,1,8,0,NA,1241.11,1242,1,0,0.00997804973921691,0,0,1,0,0,104
14,16123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,269.069,2000,0,0,954.118111939389,0,0,1,1,0,105
14,16123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,847.463,400,1,0,0.00980871804423375,4,4,0,0,0,106
14,16123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,43.547,68,1,0,0.00938478595778125,0,0,1,1,0,107
14,16123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,737.368,400,1,0,0.00980871804423375,3,3,0,0,0,108
14,16123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,62.4839999999999,249,1,0,0.00977340062699136,0,0,1,1,0,109
14,16123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,275.493,249,1,0,0.00977340062699136,0,0,1,0,0,110
14,16123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,165.084,1254,1,0,0.00994787541131412,0,0,1,1,0,111
14,16123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1271.044,1254,1,0,0.00994787541131412,0,0,1,0,0,112
15,17123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,268.279,2000,0,0,963.998755494365,0,0,1,1,0,113
15,17123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,954.781,424,1,0,0.00992276405329243,4,4,0,0,0,114
15,17123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,43.751,66,1,0,0.00978557689341264,0,0,1,1,0,115
15,17123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,849.244,424,1,0,0.00992276405329243,3,3,0,0,0,116
15,17123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,61.2759999999998,264,1,0,0.00987669555407558,0,0,1,1,0,117
15,17123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,358.702,264,1,0,0.00987669555407558,0,0,1,0,0,118
15,17123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,167.702,1331,1,0,0.0099528373464885,0,0,1,1,0,119
15,17123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1685.642,1331,1,0,0.0099528373464885,0,0,1,0,0,120
16,18123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,263.948,2000,0,0,927.479556571367,0,0,1,1,0,121
16,18123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,931.186,426,1,0,0.00995453851242038,4,4,0,0,0,122
16,18123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,44.0650000000001,68,1,0,0.0096675253724382,0,0,1,1,0,123
16,18123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,815.851,426,1,0,0.00995453851242038,3,3,0,0,0,124
16,18123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,64.607,265,1,0,0.00998120609485868,0,0,1,1,0,125
16,18123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,332.529,265,1,0,0.00998120609485868,0,0,1,0,0,126
16,18123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,174.965,1338,1,0,0.00994229203336253,0,0,1,1,0,127
16,18123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,1630.276,1338,1,0,0.00994229203336253,0,0,1,0,0,128
17,19123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,268.558,2000,0,0,954.112650145704,0,0,1,1,0,129
17,19123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,1117.871,457,1,0,0.00982582243287456,4,4,0,0,0,130
17,19123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,44.8869999999999,66,1,0,0.00938952012171446,0,0,1,1,0,131
17,19123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,1017.334,457,1,0,0.00982582243287456,3,3,0,0,0,132
17,19123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,67.2909999999997,284,1,0,0.00994648371038041,0,0,1,1,0,133
17,19123,2000,2,"bernoulli","linesearch",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,8,0,NA,494.344,284,1,0,0.00994648371038041,0,0,1,0,0,134
17,19123,2000,2,"bernoulli","fixed",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,0,0,NA,188.259,1432,1,0,0.00998618112981084,0,0,1,1,0,135
17,19123,2000,2,"bernoulli","linesearch",4e-04,0.2,8e-05,0.16,0.01,2000,0.5,1,8,0,NA,2398.075,1432,1,0,0.00998618112981084,0,0,1,0,0,136
18,20123,2000,2,"bernoulli","fixed",0.000400000000000001,10,0.00400000000000001,8.00000000000001,0.01,2000,0.5,1,0,0,NA,270.875,2000,0,0,927.058961204081,0,0,1,1,0,137
18,20123,2000,2,"bernoulli","linesearch",0.000400000000000001,10,0.00400000000000001,8.00000000000001,0.01,2000,0.5,1,8,0,NA,966.811,421,1,0,0.00988192254833725,4,4,0,0,0,138
18,20123,2000,2,"bernoulli","fixed",0.000400000000000001,5,0.002,4.00000000000001,0.01,2000,0.5,1,0,0,NA,42.576,66,1,0,0.00954664826873519,0,0,1,1,0,139
18,20123,2000,2,"bernoulli","linesearch",0.000400000000000001,5,0.002,4.00000000000001,0.01,2000,0.5,1,8,0,NA,858.176,421,1,0,0.00988192254833725,3,3,0,0,0,140
18,20123,2000,2,"bernoulli","fixed",0.000400000000000001,1,0.000400000000000001,0.800000000000001,0.01,2000,0.5,1,0,0,NA,63.6109999999999,262,1,0,0.00987001224134249,0,0,1,1,0,141
18,20123,2000,2,"bernoulli","linesearch",0.000400000000000001,1,0.000400000000000001,0.800000000000001,0.01,2000,0.5,1,8,0,NA,360.758,262,1,0,0.00987001224134249,0,0,1,0,0,142
18,20123,2000,2,"bernoulli","fixed",0.000400000000000001,0.2,8.00000000000001e-05,0.16,0.01,2000,0.5,1,0,0,NA,168.52,1321,1,0,0.00995256166932423,0,0,1,1,0,143
18,20123,2000,2,"bernoulli","linesearch",0.000400000000000001,0.2,8.00000000000001e-05,0.16,0.01,2000,0.5,1,8,0,NA,1722.141,1321,1,0,0.00995256166932423,0,0,1,0,0,144
19,21123,2000,2,"bernoulli","fixed",4e-04,10,0.004,8,0.01,2000,0.5,1,0,0,NA,257.144,2000,0,0,955.274563133073,0,0,1,1,0,145
19,21123,2000,2,"bernoulli","linesearch",4e-04,10,0.004,8,0.01,2000,0.5,1,8,0,NA,893.342,416,1,0,0.00999434231228064,4,4,0,0,0,146
19,21123,2000,2,"bernoulli","fixed",4e-04,5,0.002,4,0.01,2000,0.5,1,0,0,NA,41.884,68,1,0,0.00987240798275701,0,0,1,1,0,147
19,21123,2000,2,"bernoulli","linesearch",4e-04,5,0.002,4,0.01,2000,0.5,1,8,0,NA,772.36,416,1,0,0.00999434231228064,3,3,0,0,0,148
19,21123,2000,2,"bernoulli","fixed",4e-04,1,4e-04,0.8,0.01,2000,0.5,1,0,0,NA,60.6820000000002,259,1,0,0.00995293991353241,0,0,1,1,0,149
