"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
11,13123,4000,2,"poisson","fixed",5.44733206990681e-05,1,5.44733206990681e-05,0.217893282796272,0.01,2000,0.5,1,0,0,NA,409.721,184,1,0,0.00962428829335815,0,0,1,1,0,85
11,13123,4000,2,"poisson","linesearch",5.44733206990681e-05,1,5.44733206990681e-05,0.217893282796272,0.01,2000,0.5,1,9,0,NA,693.505,184,1,0,0.00962428829335815,0,0,1,0,0,86
11,13123,4000,2,"poisson","fixed",5.44733206990681e-05,0.2,1.08946641398136e-05,0.0435786565592545,0.01,2000,0.5,1,0,0,NA,761.181,933,1,0,0.00990124431503761,0,0,1,1,0,87
11,13123,4000,2,"poisson","linesearch",5.44733206990681e-05,0.2,1.08946641398136e-05,0.0435786565592545,0.01,2000,0.5,1,9,0,NA,4022.115,933,1,0,0.00990124431503761,0,0,1,0,0,88
12,14123,4000,2,"poisson","fixed",5.64671268306565e-05,10,0.000564671268306565,2.25868507322626,0.01,2000,0.5,1,0,0,NA,324.59,6,0,1,NA,0,0,1,1,0,89
12,14123,4000,2,"poisson","linesearch",5.64671268306565e-05,10,0.000564671268306565,2.25868507322626,0.01,2000,0.5,1,9,0,NA,499.225,67,1,0,0.00893975861264609,2,2,0,0,0,90
12,14123,4000,2,"poisson","fixed",5.64671268306565e-05,5,0.000282335634153283,1.12934253661313,0.01,2000,0.5,1,0,0,NA,1264.274,2000,0,0,2939.33726300756,0,0,1,1,0,91
12,14123,4000,2,"poisson","linesearch",5.64671268306565e-05,5,0.000282335634153283,1.12934253661313,0.01,2000,0.5,1,9,0,NA,470.936,67,1,0,0.00893975861264609,1,1,0,0,0,92
12,14123,4000,2,"poisson","fixed",5.64671268306565e-05,1,5.64671268306565e-05,0.225868507322626,0.01,2000,0.5,1,0,0,NA,403.427,172,1,0,0.00961938356660433,0,0,1,1,0,93
12,14123,4000,2,"poisson","linesearch",5.64671268306565e-05,1,5.64671268306565e-05,0.225868507322626,0.01,2000,0.5,1,9,0,NA,640.662,172,1,0,0.00961938356660433,0,0,1,0,0,94
12,14123,4000,2,"poisson","fixed",5.64671268306565e-05,0.2,1.12934253661313e-05,0.0451737014645252,0.01,2000,0.5,1,0,0,NA,729.771,872,1,0,0.00993818276007097,0,0,1,1,0,95
12,14123,4000,2,"poisson","linesearch",5.64671268306565e-05,0.2,1.12934253661313e-05,0.0451737014645252,0.01,2000,0.5,1,9,0,NA,3010.379,872,1,0,0.00993818276007097,0,0,1,0,0,96
13,15123,4000,2,"poisson","fixed",5.44652569032974e-05,10,0.000544652569032974,2.1786102761319,0.01,2000,0.5,1,0,0,NA,331.298,6,0,1,NA,0,0,1,1,0,97
13,15123,4000,2,"poisson","linesearch",5.44652569032974e-05,10,0.000544652569032974,2.1786102761319,0.01,2000,0.5,1,9,0,NA,525.223,71,1,0,0.009149887042257,2,2,0,0,0,98
13,15123,4000,2,"poisson","fixed",5.44652569032974e-05,5,0.000272326284516487,1.08930513806595,0.01,2000,0.5,1,0,0,NA,1259.325,2000,0,0,8223.81074763584,0,0,1,1,0,99
13,15123,4000,2,"poisson","linesearch",5.44652569032974e-05,5,0.000272326284516487,1.08930513806595,0.01,2000,0.5,1,9,0,NA,491.079,71,1,0,0.009149887042257,1,1,0,0,0,100
13,15123,4000,2,"poisson","fixed",5.44652569032974e-05,1,5.44652569032974e-05,0.21786102761319,0.01,2000,0.5,1,0,0,NA,401.57,182,1,0,0.00958346720073686,0,0,1,1,0,101
13,15123,4000,2,"poisson","linesearch",5.44652569032974e-05,1,5.44652569032974e-05,0.21786102761319,0.01,2000,0.5,1,9,0,NA,673.088,182,1,0,0.00958346720073686,0,0,1,0,0,102
13,15123,4000,2,"poisson","fixed",5.44652569032974e-05,0.2,1.08930513806595e-05,0.0435722055226379,0.01,2000,0.5,1,0,0,NA,737.321,920,1,0,0.00997037412787138,0,0,1,1,0,103
13,15123,4000,2,"poisson","linesearch",5.44652569032974e-05,0.2,1.08930513806595e-05,0.0435722055226379,0.01,2000,0.5,1,9,0,NA,3042.377,920,1,0,0.00997037412787138,0,0,1,0,0,104
14,16123,4000,2,"poisson","fixed",5.45343464845882e-05,10,0.000545343464845882,2.18137385938353,0.01,2000,0.5,1,0,0,NA,333.246,6,0,1,NA,0,0,1,1,0,105
14,16123,4000,2,"poisson","linesearch",5.45343464845882e-05,10,0.000545343464845882,2.18137385938353,0.01,2000,0.5,1,9,0,NA,503.284,69,1,0,0.00990631783529664,2,2,0,0,0,106
14,16123,4000,2,"poisson","fixed",5.45343464845882e-05,5,0.000272671732422941,1.09068692969176,0.01,2000,0.5,1,0,0,NA,1266.88,2000,0,0,2787.09511183577,0,0,1,1,0,107
14,16123,4000,2,"poisson","linesearch",5.45343464845882e-05,5,0.000272671732422941,1.09068692969176,0.01,2000,0.5,1,9,0,NA,473.366,69,1,0,0.00990631783529664,1,1,0,0,0,108
14,16123,4000,2,"poisson","fixed",5.45343464845882e-05,1,5.45343464845882e-05,0.218137385938353,0.01,2000,0.5,1,0,0,NA,396.836,178,1,0,0.00988530430784859,0,0,1,1,0,109
14,16123,4000,2,"poisson","linesearch",5.45343464845882e-05,1,5.45343464845882e-05,0.218137385938353,0.01,2000,0.5,1,9,0,NA,631.019,178,1,0,0.00988530430784859,0,0,1,0,0,110
14,16123,4000,2,"poisson","fixed",5.45343464845882e-05,0.2,1.09068692969176e-05,0.0436274771876706,0.01,2000,0.5,1,0,0,NA,739.28,904,1,0,0.00990692604443083,0,0,1,1,0,111
14,16123,4000,2,"poisson","linesearch",5.45343464845882e-05,0.2,1.09068692969176e-05,0.0436274771876706,0.01,2000,0.5,1,9,0,NA,2542.507,904,1,0,0.00990692604443083,0,0,1,0,0,112
15,17123,4000,2,"poisson","fixed",5.40548043453049e-05,10,0.000540548043453049,2.1621921738122,0.01,2000,0.5,1,0,0,NA,322.003,6,0,1,NA,0,0,1,1,0,113
15,17123,4000,2,"poisson","linesearch",5.40548043453049e-05,10,0.000540548043453049,2.1621921738122,0.01,2000,0.5,1,9,0,NA,509.964,70,1,0,0.00941550849520637,2,2,0,0,0,114
15,17123,4000,2,"poisson","fixed",5.40548043453049e-05,5,0.000270274021726525,1.0810960869061,0.01,2000,0.5,1,0,0,NA,1273.418,2000,0,0,8023.95488400953,0,0,1,1,0,115
15,17123,4000,2,"poisson","linesearch",5.40548043453049e-05,5,0.000270274021726525,1.0810960869061,0.01,2000,0.5,1,9,0,NA,479.764,70,1,0,0.00941550849520637,1,1,0,0,0,116
15,17123,4000,2,"poisson","fixed",5.40548043453049e-05,1,5.40548043453049e-05,0.21621921738122,0.01,2000,0.5,1,0,0,NA,410.954,181,1,0,0.00953611853085581,0,0,1,1,0,117
15,17123,4000,2,"poisson","linesearch",5.40548043453049e-05,1,5.40548043453049e-05,0.21621921738122,0.01,2000,0.5,1,9,0,NA,675.896,181,1,0,0.00953611853085581,0,0,1,0,0,118
15,17123,4000,2,"poisson","fixed",5.40548043453049e-05,0.2,1.0810960869061e-05,0.0432438434762439,0.01,2000,0.5,1,0,0,NA,744.009,917,1,0,0.00998482007896187,0,0,1,1,0,119
15,17123,4000,2,"poisson","linesearch",5.40548043453049e-05,0.2,1.0810960869061e-05,0.0432438434762439,0.01,2000,0.5,1,9,0,NA,3104.058,917,1,0,0.00998482007896187,0,0,1,0,0,120
16,18123,4000,2,"poisson","fixed",5.49774117269058e-05,10,0.000549774117269058,2.19909646907623,0.01,2000,0.5,1,0,0,NA,323.391,6,0,1,NA,0,0,1,1,0,121
16,18123,4000,2,"poisson","linesearch",5.49774117269058e-05,10,0.000549774117269058,2.19909646907623,0.01,2000,0.5,1,9,0,NA,499.061,69,1,0,0.00892931674634168,2,2,0,0,0,122
16,18123,4000,2,"poisson","fixed",5.49774117269058e-05,5,0.000274887058634529,1.09954823453812,0.01,2000,0.5,1,0,0,NA,1257.031,2000,0,0,2791.51487184249,0,0,1,1,0,123
16,18123,4000,2,"poisson","linesearch",5.49774117269058e-05,5,0.000274887058634529,1.09954823453812,0.01,2000,0.5,1,9,0,NA,478.732,69,1,0,0.00892931674634168,1,1,0,0,0,124
16,18123,4000,2,"poisson","fixed",5.49774117269058e-05,1,5.49774117269058e-05,0.219909646907623,0.01,2000,0.5,1,0,0,NA,402.936,176,1,0,0.00986063763961265,0,0,1,1,0,125
16,18123,4000,2,"poisson","linesearch",5.49774117269058e-05,1,5.49774117269058e-05,0.219909646907623,0.01,2000,0.5,1,9,0,NA,637.138,176,1,0,0.00986063763961265,0,0,1,0,0,126
16,18123,4000,2,"poisson","fixed",5.49774117269058e-05,0.2,1.09954823453812e-05,0.0439819293815247,0.01,2000,0.5,1,0,0,NA,724.656,893,1,0,0.00995805425934182,0,0,1,1,0,127
16,18123,4000,2,"poisson","linesearch",5.49774117269058e-05,0.2,1.09954823453812e-05,0.0439819293815247,0.01,2000,0.5,1,9,0,NA,2520.97,893,1,0,0.00995805425934182,0,0,1,0,0,128
17,19123,4000,2,"poisson","fixed",5.30627442775458e-05,10,0.000530627442775458,2.12250977110183,0.01,2000,0.5,1,0,0,NA,329.647,6,0,1,NA,0,0,1,1,0,129
17,19123,4000,2,"poisson","linesearch",5.30627442775458e-05,10,0.000530627442775458,2.12250977110183,0.01,2000,0.5,1,9,0,NA,507.271,71,1,0,0.00987271679383642,2,2,0,0,0,130
17,19123,4000,2,"poisson","fixed",5.30627442775458e-05,5,0.000265313721387729,1.06125488555092,0.01,2000,0.5,1,0,0,NA,1258.57,2000,0,0,7603.89736572211,0,0,1,1,0,131
17,19123,4000,2,"poisson","linesearch",5.30627442775458e-05,5,0.000265313721387729,1.06125488555092,0.01,2000,0.5,1,9,0,NA,482.366,71,1,0,0.00987271679383642,1,1,0,0,0,132
17,19123,4000,2,"poisson","fixed",5.30627442775458e-05,1,5.30627442775458e-05,0.212250977110183,0.01,2000,0.5,1,0,0,NA,399.244,183,1,0,0.00993436497511638,0,0,1,1,0,133
17,19123,4000,2,"poisson","linesearch",5.30627442775458e-05,1,5.30627442775458e-05,0.212250977110183,0.01,2000,0.5,1,9,0,NA,667.718,183,1,0,0.00993436497511638,0,0,1,0,0,134
