"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
5,7123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,461.36,433,1,0,0.00997865258911557,0,0,1,1,0,39
5,7123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1093.441,433,1,0,0.00997865258911557,0,0,1,0,0,40
6,8123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,335.837,14,0,1,NA,0,0,1,1,0,41
6,8123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,476.749,65,1,0,0.00992131025746279,3,3,0,0,0,42
6,8123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,329.613,18,0,1,NA,0,0,1,1,0,43
6,8123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,449.504,65,1,0,0.00992131025746279,2,2,0,0,0,44
6,8123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,342.827,83,1,0,0.00913917122952246,0,0,1,1,0,45
6,8123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,432.142,83,1,0,0.00913917122952246,0,0,1,0,0,46
6,8123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,456.018,429,1,0,0.00992937845404718,0,0,1,1,0,47
6,8123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1068.253,429,1,0,0.00992937845404718,0,0,1,0,0,48
7,9123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,334.11,15,0,1,NA,0,0,1,1,0,49
7,9123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,464.765,65,1,0,0.00855424867524079,3,3,0,0,0,50
7,9123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,330.551,21,0,1,NA,0,0,1,1,0,51
7,9123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,436.756,65,1,0,0.00855424867524079,2,2,0,0,0,52
7,9123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,349.905,82,1,0,0.00892141515101197,0,0,1,1,0,53
7,9123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,420.188,82,1,0,0.00892141515101197,0,0,1,0,0,54
7,9123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,455.529,423,1,0,0.00977271023737181,0,0,1,1,0,55
7,9123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,933.373,423,1,0,0.00977271023737181,0,0,1,0,0,56
8,10123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,325.228,14,0,1,NA,0,0,1,1,0,57
8,10123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,490.444,66,1,0,0.0095501307011413,3,3,0,0,0,58
8,10123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,328.729,20,0,1,NA,0,0,1,1,0,59
8,10123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,461.3,66,1,0,0.0095501307011413,2,2,0,0,0,60
8,10123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,344.12,84,1,0,0.00910303534621226,0,0,1,1,0,61
8,10123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,442.441,84,1,0,0.00910303534621226,0,0,1,0,0,62
8,10123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,461.203,434,1,0,0.00992988908791392,0,0,1,1,0,63
8,10123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1161.754,434,1,0,0.00992988908791392,0,0,1,0,0,64
9,11123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,331.589,14,0,1,NA,0,0,1,1,0,65
9,11123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,473.529,65,1,0,0.00910061466625034,3,3,0,0,0,66
9,11123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,329.243,19,0,1,NA,0,0,1,1,0,67
9,11123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,448.949,65,1,0,0.00910061466625034,2,2,0,0,0,68
9,11123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,347.654,82,1,0,0.00954894044496746,0,0,1,1,0,69
9,11123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,422.272,82,1,0,0.00954894044496746,0,0,1,0,0,70
9,11123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,463.72,426,1,0,0.00987631306983561,0,0,1,1,0,71
9,11123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1043.09,426,1,0,0.00987631306983561,0,0,1,0,0,72
10,12123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,333.685,14,0,1,NA,0,0,1,1,0,73
10,12123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,462.439,64,1,0,0.00904456522195307,3,3,0,0,0,74
10,12123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,326.299,19,0,1,NA,0,0,1,1,0,75
10,12123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,430.539,64,1,0,0.00904456522195307,2,2,0,0,0,76
10,12123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,345.203,81,1,0,0.0091499148954719,0,0,1,1,0,77
10,12123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,409.05,81,1,0,0.0091499148954719,0,0,1,0,0,78
10,12123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,449.408,419,1,0,0.00983286304371123,0,0,1,1,0,79
10,12123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,896.381,419,1,0,0.00983286304371123,0,0,1,0,0,80
11,13123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,331.713,14,0,1,NA,0,0,1,1,0,81
11,13123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,488.055,67,1,0,0.00950985495453692,3,3,0,0,0,82
11,13123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,324.113,20,0,1,NA,0,0,1,1,0,83
11,13123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,466.398,67,1,0,0.00950985495453692,2,2,0,0,0,84
11,13123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,340.327,85,1,0,0.00937603586647479,0,0,1,1,0,85
11,13123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,437.878,85,1,0,0.00937603586647479,0,0,1,0,0,86
11,13123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,461.522,441,1,0,0.00978221411865039,0,0,1,1,0,87
11,13123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1254.481,441,1,0,0.00978221411865039,0,0,1,0,0,88
12,14123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,325.546,14,0,1,NA,0,0,1,1,0,89
12,14123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,459.854,64,1,0,0.00988815787301051,3,3,0,0,0,90
12,14123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,329.098,19,0,1,NA,0,0,1,1,0,91
12,14123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,440.189,64,1,0,0.00988815787301051,2,2,0,0,0,92
12,14123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,347.814,81,1,0,0.00999393960653105,0,0,1,1,0,93
12,14123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,415.965,81,1,0,0.00999393960653105,0,0,1,0,0,94
12,14123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,456.737,422,1,0,0.00995714747028137,0,0,1,1,0,95
12,14123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,937.125,422,1,0,0.00995714747028137,0,0,1,0,0,96
13,15123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,325.001,14,0,1,NA,0,0,1,1,0,97
13,15123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,446.861,63,1,0,0.00968642456602234,3,3,0,0,0,98
13,15123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,322.469,19,0,1,NA,0,0,1,1,0,99
13,15123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,418.927,63,1,0,0.00968642456602234,2,2,0,0,0,100
13,15123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,340.658,80,1,0,0.00944725050104633,0,0,1,1,0,101
13,15123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,395.047,80,1,0,0.00944725050104633,0,0,1,0,0,102
13,15123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,441.936,415,1,0,0.00978173718330005,0,0,1,1,0,103
13,15123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,842.84,415,1,0,0.00978173718330005,0,0,1,0,0,104
14,16123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,332.471,14,0,1,NA,0,0,1,1,0,105
14,16123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,469.037,66,1,0,0.00868897369795082,3,3,0,0,0,106
14,16123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,333.038,19,0,1,NA,0,0,1,1,0,107
14,16123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,448.239,66,1,0,0.00868897369795082,2,2,0,0,0,108
14,16123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,347.836,83,1,0,0.00940138105471282,0,0,1,1,0,109
14,16123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,417.433,83,1,0,0.00940138105471282,0,0,1,0,0,110
14,16123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,465.51,430,1,0,0.00993716008912698,0,0,1,1,0,111
14,16123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1024.165,430,1,0,0.00993716008912698,0,0,1,0,0,112
15,17123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,332.781,14,0,1,NA,0,0,1,1,0,113
15,17123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,481.738,66,1,0,0.00963084346990639,3,3,0,0,0,114
15,17123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,325.498,19,0,1,NA,0,0,1,1,0,115
15,17123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,459.042,66,1,0,0.00963084346990639,2,2,0,0,0,116
15,17123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,353.679,84,1,0,0.00917637872112825,0,0,1,1,0,117
15,17123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,442.262,84,1,0,0.00917637872112825,0,0,1,0,0,118
15,17123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,470.925,434,1,0,0.00999307221785239,0,0,1,1,0,119
15,17123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1072.566,434,1,0,0.00999307221785239,0,0,1,0,0,120
16,18123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,334.161,14,0,1,NA,0,0,1,1,0,121
16,18123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,486.589,66,1,0,0.00885106722903496,3,3,0,0,0,122
16,18123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,330.579,19,0,1,NA,0,0,1,1,0,123
16,18123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,457.872,66,1,0,0.00885106722903496,2,2,0,0,0,124
16,18123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,345.417,83,1,0,0.00960145337617614,0,0,1,1,0,125
16,18123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,433.466,83,1,0,0.00960145337617614,0,0,1,0,0,126
16,18123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,473.087,431,1,0,0.00996056823299511,0,0,1,1,0,127
16,18123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1109.427,431,1,0,0.00996056823299511,0,0,1,0,0,128
17,19123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,332.98,14,0,1,Inf,0,0,1,1,0,129
17,19123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,478.221,65,1,0,0.00935581396567159,3,3,0,0,0,130
17,19123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,331.057,19,0,1,NA,0,0,1,1,0,131
17,19123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,450.478,65,1,0,0.00935581396567159,2,2,0,0,0,132
17,19123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,342.706,82,1,0,0.00978082981325367,0,0,1,1,0,133
17,19123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,429.611,82,1,0,0.00978082981325367,0,0,1,0,0,134
17,19123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,464.948,427,1,0,0.00978853646736604,0,0,1,1,0,135
17,19123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1044.428,427,1,0,0.00978853646736604,0,0,1,0,0,136
18,20123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,336.55,14,0,1,NA,0,0,1,1,0,137
18,20123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,487.671,65,1,0,0.00939859618945775,3,3,0,0,0,138
18,20123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,330.085,20,0,1,NA,0,0,1,1,0,139
18,20123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,461.616,65,1,0,0.00939859618945775,2,2,0,0,0,140
18,20123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,354.158,82,1,0,0.00982740772577506,0,0,1,1,0,141
18,20123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,427.074,82,1,0,0.00982740772577506,0,0,1,0,0,142
18,20123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,463.068,427,1,0,0.00983887720986047,0,0,1,1,0,143
18,20123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,1025.11,427,1,0,0.00983887720986047,0,0,1,0,0,144
19,21123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,326.869,14,0,1,NA,0,0,1,1,0,145
19,21123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,457.982,63,1,0,0.00996696105376793,3,3,0,0,0,146
19,21123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,331.168,19,0,1,NA,0,0,1,1,0,147
19,21123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,435.692,63,1,0,0.00996696105376793,2,2,0,0,0,148
19,21123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,348.967,80,1,0,0.00971882257081691,0,0,1,1,0,149
19,21123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,414.559,80,1,0,0.00971882257081691,0,0,1,0,0,150
19,21123,4000,2,"gaussian","fixed",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,0,0,NA,458.612,416,1,0,0.0098145786945622,0,0,1,1,0,151
19,21123,4000,2,"gaussian","linesearch",0.000125,0.2,2.5e-05,0.1,0.01,2000,0.5,1,9,0,NA,919.849,416,1,0,0.0098145786945622,0,0,1,0,0,152
20,22123,4000,2,"gaussian","fixed",0.000125,10,0.00125,5,0.01,2000,0.5,1,0,0,NA,326.307,14,0,1,NA,0,0,1,1,0,153
20,22123,4000,2,"gaussian","linesearch",0.000125,10,0.00125,5,0.01,2000,0.5,1,9,0,NA,462.013,63,1,0,0.00968903820014633,3,3,0,0,0,154
20,22123,4000,2,"gaussian","fixed",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,0,0,NA,324.272,19,0,1,NA,0,0,1,1,0,155
20,22123,4000,2,"gaussian","linesearch",0.000125,5,0.000625,2.5,0.01,2000,0.5,1,9,0,NA,433.385,63,1,0,0.00968903820014633,2,2,0,0,0,156
20,22123,4000,2,"gaussian","fixed",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,0,0,NA,348.953,80,1,0,0.009464987134137,0,0,1,1,0,157
20,22123,4000,2,"gaussian","linesearch",0.000125,1,0.000125,0.5,0.01,2000,0.5,1,9,0,NA,407.836,80,1,0,0.009464987134137,0,0,1,0,0,158
