"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
1,3123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.686,12,0,1,Inf,0,0,1,1,0,1
1,3123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,2.705,57,1,0,0.00899881514866836,3,3,0,0,0,2
1,3123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.637,16,0,1,Inf,0,0,1,1,0,3
1,3123,500,2,"gaussian","linesearch",0.001,5,0.005,2.5,0.01,2000,0.5,1,7,0,NA,2.083,57,1,0,0.00899881514866836,2,2,0,0,0,4
1,3123,500,2,"gaussian","fixed",0.001,1,0.001,0.5,0.01,2000,0.5,1,0,0,NA,0.845999999999999,72,1,0,0.00900137409197183,0,0,1,1,0,5
1,3123,500,2,"gaussian","linesearch",0.001,1,0.001,0.5,0.01,2000,0.5,1,7,0,NA,1.638,72,1,0,0.00900137409197183,0,0,1,0,0,6
1,3123,500,2,"gaussian","fixed",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,0,0,NA,1.816,367,1,0,0.00995345517227072,0,0,1,1,0,7
1,3123,500,2,"gaussian","linesearch",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,7,0,NA,5.75,367,1,0,0.00995345517227072,0,0,1,0,0,8
2,4123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.699,12,0,1,NA,0,0,1,1,0,9
2,4123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,2.755,57,1,0,0.00879498174869869,3,3,0,0,0,10
2,4123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.646999999999999,16,0,1,Inf,0,0,1,1,0,11
2,4123,500,2,"gaussian","linesearch",0.001,5,0.005,2.5,0.01,2000,0.5,1,7,0,NA,2.183,57,1,0,0.00879498174869869,2,2,0,0,0,12
2,4123,500,2,"gaussian","fixed",0.001,1,0.001,0.5,0.01,2000,0.5,1,0,0,NA,0.858999999999999,71,1,0,0.00968575702252072,0,0,1,1,0,13
2,4123,500,2,"gaussian","linesearch",0.001,1,0.001,0.5,0.01,2000,0.5,1,7,0,NA,1.677,71,1,0,0.00968575702252072,0,0,1,0,0,14
2,4123,500,2,"gaussian","fixed",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,0,0,NA,2.028,365,1,0,0.00983558393178385,0,0,1,1,0,15
2,4123,500,2,"gaussian","linesearch",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,7,0,NA,6.911,365,1,0,0.00983558393178385,0,0,1,0,0,16
3,5123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.703,12,0,1,NA,0,0,1,1,0,17
3,5123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,2.778,57,1,0,0.00955364769105563,3,3,0,0,0,18
3,5123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.656000000000001,16,0,1,NA,0,0,1,1,0,19
3,5123,500,2,"gaussian","linesearch",0.001,5,0.005,2.5,0.01,2000,0.5,1,7,0,NA,2.171,57,1,0,0.00955364769105563,2,2,0,0,0,20
3,5123,500,2,"gaussian","fixed",0.001,1,0.001,0.5,0.01,2000,0.5,1,0,0,NA,0.867,72,1,0,0.00951129611303858,0,0,1,1,0,21
3,5123,500,2,"gaussian","linesearch",0.001,1,0.001,0.5,0.01,2000,0.5,1,7,0,NA,1.686,72,1,0,0.00951129611303858,0,0,1,0,0,22
3,5123,500,2,"gaussian","fixed",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,0,0,NA,1.882,369,1,0,0.00991888426324308,0,0,1,1,0,23
3,5123,500,2,"gaussian","linesearch",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,7,0,NA,6.169,369,1,0,0.00991888426324308,0,0,1,0,0,24
4,6123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.695,12,0,1,NA,0,0,1,1,0,25
4,6123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,2.744,58,1,0,0.00985320634730769,3,3,0,0,0,26
4,6123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.618,16,0,1,NA,0,0,1,1,0,27
4,6123,500,2,"gaussian","linesearch",0.001,5,0.005,2.5,0.01,2000,0.5,1,7,0,NA,2.166,58,1,0,0.00985320634730769,2,2,0,0,0,28
4,6123,500,2,"gaussian","fixed",0.001,1,0.001,0.5,0.01,2000,0.5,1,0,0,NA,0.833,74,1,0,0.00908451767788399,0,0,1,1,0,29
4,6123,500,2,"gaussian","linesearch",0.001,1,0.001,0.5,0.01,2000,0.5,1,7,0,NA,1.673,74,1,0,0.00908451767788399,0,0,1,0,0,30
4,6123,500,2,"gaussian","fixed",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,0,0,NA,1.878,377,1,0,0.00988419219728498,0,0,1,1,0,31
4,6123,500,2,"gaussian","linesearch",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,7,0,NA,6.838,377,1,0,0.00988419219728498,0,0,1,0,0,32
5,7123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.673,12,0,1,Inf,0,0,1,1,0,33
5,7123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,3.2,59,1,0,0.00961609439181282,3,3,0,0,0,34
5,7123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.635,16,0,1,NA,0,0,1,1,0,35
5,7123,500,2,"gaussian","linesearch",0.001,5,0.005,2.5,0.01,2000,0.5,1,7,0,NA,2.217,59,1,0,0.00961609439181282,2,2,0,0,0,36
5,7123,500,2,"gaussian","fixed",0.001,1,0.001,0.5,0.01,2000,0.5,1,0,0,NA,0.882000000000001,75,1,0,0.0091156904379871,0,0,1,1,0,37
5,7123,500,2,"gaussian","linesearch",0.001,1,0.001,0.5,0.01,2000,0.5,1,7,0,NA,1.67,75,1,0,0.0091156904379871,0,0,1,0,0,38
5,7123,500,2,"gaussian","fixed",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,0,0,NA,1.956,382,1,0,0.0099290624705049,0,0,1,1,0,39
5,7123,500,2,"gaussian","linesearch",0.001,0.2,2e-04,0.1,0.01,2000,0.5,1,7,0,NA,7.019,382,1,0,0.0099290624705049,0,0,1,0,0,40
6,8123,500,2,"gaussian","fixed",0.001,10,0.01,5,0.01,2000,0.5,1,0,0,NA,0.662,12,0,1,Inf,0,0,1,1,0,41
6,8123,500,2,"gaussian","linesearch",0.001,10,0.01,5,0.01,2000,0.5,1,7,0,NA,3.36,59,1,0,0.00920706157298756,3,3,0,0,0,42
6,8123,500,2,"gaussian","fixed",0.001,5,0.005,2.5,0.01,2000,0.5,1,0,0,NA,0.663,16,0,1,NA,0,0,1,1,0,43
